"","DGAT2","CD59","JUP","BLOC1S1","PAM_50","tissue type","IRE1 gene sig(Logue et al. 2018)","GOBP_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE.txt","HALLMARK_UNFOLDED_PROTEIN_RESPONSE.txt","Lommond_2018_RIDD.txt","REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S.txt","REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES.txt","REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR.txt"
"TCGA-AR-A1AH-01A-11R-A12D-07",16.0979282096949,20.6577079899363,20.5749945985642,16.995438994823,"Basal","Primary solid Tumor",0.0311214730765137,19.2865306086201,19.6925208949691,18.8208806343605,19.5274486951875,19.5800907595354,19.6735237051063
"TCGA-BH-A0HW-01A-11R-A034-07",12.2919419353341,19.9091684653246,22.6979882337512,18.4838744781802,"LumB","Primary solid Tumor",-4.27014699911573,19.752697098915,19.8639603899133,19.1567204729302,18.6051987108183,18.7641978420718,18.9512049862184
"TCGA-E2-A56Z-01A-12R-A29R-07",13.354819705447,19.8657883466745,21.3369580200508,19.8952847140572,"LumB","Primary solid Tumor",-3.34156858392922,20.6098926139486,19.8630988822738,18.7151322265612,18.7438335093186,18.9249313255347,19.1697332449837
"TCGA-A8-A097-01A-11R-A034-07",14.5315516296477,19.9143178225341,20.841606307308,17.9778459092469,"LumA","Primary solid Tumor",-2.33946310586749,19.9135417510882,19.3368505359113,19.0355905124714,18.9051079917952,19.0114295748334,19.0026543235424
"TCGA-AN-A0FW-01A-11R-A034-07",17.0460092221573,19.7722483259371,20.4328971088006,18.5340568189847,"LumA","Primary solid Tumor",-2.23509255621497,19.3613326053867,19.8721569692519,19.5286137976082,19.2870060417928,19.4380772694182,19.3680045315526
"TCGA-A2-A0SU-01A-11R-A084-07",14.5227893792206,21.8127078944786,21.5157167004229,18.3556011794546,"LumA","Primary solid Tumor",-2.64142347999723,19.0033956332341,19.7445337825025,19.1294331422465,18.9840839686916,19.1437222635243,19.1125901027776
"TCGA-B6-A1KN-01A-11R-A13Q-07",14.3506123639697,20.8355487458649,20.9390303881571,17.8162729010701,"LumB","Primary solid Tumor",-1.55930369272159,18.8550942745447,19.5669378957688,19.0006477643629,18.6514139273059,18.8639127195297,19.0311358825058
"TCGA-E2-A1LA-01A-11R-A144-07",16.3962175347755,20.5628632789194,21.431439991311,19.4967703754649,"LumA","Primary solid Tumor",-3.67117305433885,19.3453102353153,19.6725251329498,18.9601307425622,18.9128588391181,19.178874838704,19.2475941146479
"TCGA-BH-A0DG-11A-43R-A12P-07",16.4007861141122,21.3843760715319,20.4571386299548,17.5231101238991,NA,"Solid Tissue Normal",-1.86222491475468,18.497193971657,19.3613408837363,18.8034032235506,18.5172737822101,18.6460925301391,18.7500525519636
"TCGA-A8-A07O-01A-11R-A00Z-07",18.0259573589216,21.2720879546243,20.7253413648768,17.6223829151873,"Basal","Primary solid Tumor",0.149002705307968,19.0807711924972,19.9024977329411,18.6606918965083,19.1275755434866,19.3345528492375,19.4045059955552
"TCGA-BH-A0BT-01A-11R-A12P-07",13.6089531038564,20.9280145025997,21.7197594336943,18.6114993596819,"LumA","Primary solid Tumor",-3.81023408956035,19.1355644329755,19.5958166602278,19.0391942415456,19.1277449384116,19.2072614006249,19.4347002762009
"TCGA-AO-A0J3-01A-11R-A034-07",16.3683845311636,20.5339708384776,20.2894385713849,18.9453754157994,"LumB","Primary solid Tumor",-2.39980868014386,19.7507556351233,19.6136051542585,18.8152737182245,18.7666856392282,18.9383840251911,19.1242504745216
"TCGA-AN-A0AS-01A-11R-A00Z-07",11.4527743344415,20.9072353906289,20.8407271617635,17.635486279962,"LumA","Primary solid Tumor",-2.16202103813994,19.7968285163396,19.959696622224,18.889930562725,19.6531269901634,19.8963995478462,19.8805079792503
"TCGA-C8-A12L-01A-11R-A115-07",15.7206195285954,20.7105209020904,22.1271351126036,17.4986351567851,"Her2","Primary solid Tumor",-1.97165962206301,19.3999558233052,19.9457888375682,19.1564825581028,19.3999068697554,19.6284289842531,19.6791260326776
"TCGA-A2-A0ET-01A-31R-A034-07",14.5988337199848,20.7837781458903,20.8707229187768,18.0156638923295,"LumA","Primary solid Tumor",-2.58051649752463,19.0201015182181,19.5558267754102,18.8841021158114,18.7122064924139,18.8298380229006,19.0137702670855
"TCGA-A2-A0EX-01A-21R-A034-07",12.7620222094123,21.267869840417,21.0874278107254,18.2552447363552,"LumA","Primary solid Tumor",-2.8330751608364,19.0399404314937,19.8749156215472,18.9144198371752,18.8663429150641,19.0196569371279,19.0361276599044
"TCGA-BH-A0H6-01A-21R-A056-07",14.6462403367227,20.7017720121326,21.4717516823115,17.902805151632,"LumA","Primary solid Tumor",-3.09368520433583,18.8192794117571,19.4350014473245,18.8821150091207,18.7085600141734,18.8468260401483,18.8805992558202
"TCGA-A7-A26E-01A-11R-A277-07",13.615356037692,19.5746037978633,18.6916772513315,18.5623898711205,"LumA","Primary solid Tumor",-2.39382413950915,18.7338702366372,19.2631781530553,19.4407352052901,18.3922180959408,18.4409697793277,18.7323319936435
"TCGA-BH-A1FJ-01A-11R-A13Q-07",16.4474445906008,19.7040728579565,21.130704062162,18.0551514954505,"LumB","Primary solid Tumor",-2.74768004994264,19.2437867108323,19.3571345631173,19.0213426937183,18.8307793285106,19.0171713109882,19.1212013340211
"TCGA-BH-A1FB-01A-11R-A13Q-07",14.3377589238018,21.4165629457761,20.3804800677575,17.4284131143484,"LumA","Primary solid Tumor",-2.15022873002457,18.6859270828742,19.2190653984915,18.8982776234972,18.6607510477008,18.8167320020321,18.8563222651844
"TCGA-5L-AAT0-01A-12R-A41B-07",14.4956304785765,20.2439239121243,21.5768492315215,18.3648021147017,"LumA","Primary solid Tumor",-3.18858429259619,19.5822506685719,19.4955126121976,18.7492623972627,18.8914753346868,19.0646173926769,19.13668269122
"TCGA-A2-A1FV-01A-11R-A13Q-07",16.9267902439056,20.4785667954786,20.2471807374518,17.5713792066885,"LumA","Primary solid Tumor",-1.61210400484812,18.8710571320377,19.2828227751806,18.7657687355943,18.3551159106173,18.6101945667964,18.7682722301205
"TCGA-UU-A93S-01A-21R-A41B-07",16.8989452191847,20.7386830622465,20.7588609441782,18.2953308630588,"Her2","Primary solid Tumor",-2.02787367180062,19.747622997745,20.0529632980578,19.0800982108336,19.646046611591,19.8131244984901,20.0320076269576
"TCGA-A7-A0DC-01A-11R-A00Z-07",16.2954658639544,20.5227411764464,20.0871646230675,17.2151615221459,"LumA","Primary solid Tumor",-3.13222756224253,19.1830831144299,19.7981853936878,19.1642327471405,18.5832163762573,18.7643393981003,18.9922969293279
"TCGA-EW-A1P3-01A-11R-A144-07",16.063980739955,20.9355139285907,21.4503931277694,19.069269835945,"LumA","Primary solid Tumor",-3.56652298674086,19.8284008360602,19.6122723477367,18.8829849314138,18.9133619390999,19.0393045749919,19.2639376542595
"TCGA-E2-A1B1-01A-21R-A12P-07",15.8307501418358,21.1183795660648,21.2925908601904,17.6178206977484,"LumA","Primary solid Tumor",-2.52487346927532,19.1191771717706,19.2334271186074,19.0164312080821,18.625483988944,18.7812608163562,18.9949429757141
"TCGA-BH-A0HA-11A-31R-A12P-07",15.1146877513553,21.6865541152628,20.7458250927585,17.3301650890921,NA,"Solid Tissue Normal",-1.17666659907156,18.4740187577202,19.5830720597944,18.6207744149785,18.4803697342731,18.5932294280148,18.7825463393195
"TCGA-AN-A0XV-01A-11R-A109-07",13.664166446426,21.032677811671,20.7582922989213,17.6876873777344,"LumA","Primary solid Tumor",-2.61686404627251,18.8782226967859,19.6327376523824,18.7978185550308,18.7432560041643,19.0149246174484,19.2236604201339
"TCGA-AC-A5EH-01A-11R-A28M-07",16.2981713630606,20.0921589406138,20.6944966632933,18.504769580284,"Her2","Primary solid Tumor",-1.73616621834792,18.9759860936796,19.6821383345781,18.8575782103745,18.97809089091,19.0683060969913,19.2506528869245
"TCGA-BH-A1FC-01A-11R-A13Q-07",18.5962997826162,19.1897706072367,20.9482211925959,18.1298178275087,"Basal","Primary solid Tumor",0.331019782388349,18.9999251265706,19.7808799799732,19.0000614187105,19.0881001746443,19.2053516480939,19.3528110736272
"TCGA-B6-A1KI-01A-11R-A14M-07",17.550321219565,21.1199307606602,20.741453037572,18.6986408517922,"LumA","Primary solid Tumor",-3.20123552579652,19.1673081344534,19.5504665058214,18.6615139809645,18.8930076527741,19.2201627200473,19.3604773091491
"TCGA-BH-A0BJ-01A-11R-A056-07",15.3645293419098,21.2491497992897,20.8973858070803,18.3436097372684,"LumA","Primary solid Tumor",-2.44741660494841,19.0849887465124,19.6400843262509,18.8501881158812,18.9712510678541,19.172269730438,19.1879071341232
"TCGA-E9-A22G-01A-11R-A157-07",18.500836974944,21.0542464483628,20.0694406055756,18.192667098552,"Basal","Primary solid Tumor",-0.0945324807305816,19.345728764249,20.198411541608,18.9076190895306,19.4724038870469,19.6155209578371,19.9666622288446
"TCGA-E9-A3QA-01A-61R-A22K-07",15.9963314768227,21.5359695425239,20.4002411163163,17.4538023134556,"Basal","Primary solid Tumor",0.273956550633983,19.1634675183339,19.8249564533077,18.9700684934402,19.2442166544557,19.4023477793913,19.5943915422486
"TCGA-E2-A1IJ-01A-11R-A144-07",14.751788830178,21.2145943753303,21.1048767337646,18.3837303114362,"LumA","Primary solid Tumor",-2.83100420649119,19.1509910243276,19.4007915168067,18.8091798111013,18.8630541027148,19.0017591614829,19.1098227018901
"TCGA-AR-A0TV-01A-21R-A084-07",13.5874075735752,19.6253764521102,20.7818245219096,18.6320040082923,"LumB","Primary solid Tumor",-2.40536425613431,19.2442466780635,19.9697786000069,18.8581733228799,19.1299165476051,19.35747583659,19.4753685420447
"TCGA-BH-A0E0-01A-11R-A056-07",22.9210587131018,20.3161481919652,21.6097790912673,17.486358519737,"Basal","Primary solid Tumor",-0.791067051252909,19.362172121013,19.9196428152798,19.0248619670728,19.4877278111254,19.6253647993033,19.6755445421016
"TCGA-A8-A06N-01A-11R-A00Z-07",16.934571824732,20.2997086897041,21.3645950578541,18.1814876090685,"LumB","Primary solid Tumor",-3.74108918412302,19.3772287183436,19.4996806527747,18.9808224190117,18.7744426094951,18.9306357325053,19.00414030014
"TCGA-A7-A0DB-01A-11R-A00Z-07",17.3288576278168,20.9141609639774,21.0502990046807,18.2105399024113,"LumA","Primary solid Tumor",-3.14620603712763,19.2809161931437,19.727542959535,19.1171721462679,19.0415320826487,19.2295967252955,19.2253576580826
"TCGA-E2-A1AZ-01A-11R-A12P-07",16.1585248557845,20.5185256452877,19.8233733396086,16.8174414063134,"Basal","Primary solid Tumor",0.433653281129438,18.8854434173341,19.5922103268019,19.0038524742539,18.9197356644726,19.1573792706783,19.4485666417807
"TCGA-LL-A5YO-01A-21R-A28M-07",15.522486973095,19.6642011798918,20.1224310533165,19.1621666052061,"Her2","Primary solid Tumor",-2.32747556129266,18.8822051611081,19.6336008297188,18.5453920255251,18.8890662224198,19.0143639480759,19.2541528813707
"TCGA-A1-A0SG-01A-11R-A144-07",11.8876284764358,20.8069050270752,21.8051542199977,18.0200627748724,"LumA","Primary solid Tumor",-3.58189540013355,18.9669643977373,19.5841788417762,18.4781790329858,18.8990231100055,19.0037866043792,19.0036711349082
"TCGA-AC-A3HN-01A-11R-A213-07",15.9797888658333,20.5617235248028,20.6103365144059,18.2766285778885,"LumA","Primary solid Tumor",-1.92638488028167,18.7948352293388,19.3118676392398,18.6802374860468,18.7710583969977,18.9201006569019,18.9388825676338
"TCGA-AO-A03L-01A-41R-A056-07",14.4658796552475,19.9114516992337,20.8663344317025,18.4042573420936,"LumA","Primary solid Tumor",-2.36394252987271,19.3993735098551,19.8272181672785,18.8700760176145,18.9467928404154,19.0867476814617,19.2421516614572
"TCGA-D8-A1JA-01A-11R-A13Q-07",14.9354601673251,20.6400540306557,19.8108981297949,16.5929383719797,"Her2","Primary solid Tumor",-1.74943809980488,19.2020672565487,19.4380411118729,19.554211851079,18.9265287298965,19.1409834603568,19.2444974472164
"TCGA-E9-A1R7-01A-11R-A14M-07",15.8370503322775,19.2348058670036,21.6162035779453,17.8390565273855,"LumB","Primary solid Tumor",-2.89333767710089,19.070783113563,19.6929866878696,19.156099534816,18.6518947016548,18.7993167849365,18.9676949889874
"TCGA-A2-A04R-01A-41R-A109-07",12.9433529034647,19.8753037725282,21.5641933829026,18.6307111819112,"LumB","Primary solid Tumor",-2.75184473610896,19.8279068993591,19.7610794730549,18.8937703441669,19.0307887718422,19.446970250753,19.4648576935128
"TCGA-A2-A0T0-01A-22R-A084-07",18.9911117153158,21.7834644487638,21.4721254950531,17.8130674999537,"Basal","Primary solid Tumor",-0.724220947331151,19.208498095345,19.9307118656417,18.9265527612638,19.2703219744008,19.409962118072,19.4995024275482
"TCGA-D8-A1XA-01A-11R-A14D-07",15.2494264830528,20.4511736490158,21.061783099648,18.2610570033173,"LumA","Primary solid Tumor",-3.65954251660184,19.208056116997,19.9884427737317,18.5412391526424,19.183807156183,19.2631436924144,19.3662207288139
"TCGA-E9-A295-01A-11R-A16F-07",16.2463569851602,21.350568078619,21.4361440991835,18.801350767522,"LumA","Primary solid Tumor",-2.95148916099163,19.9630212023602,19.7504464716519,19.1330839125414,19.0056727093991,19.2401353608131,19.3361087425892
"TCGA-E2-A1IK-01A-11R-A144-07",13.881321921851,21.2799214674438,21.1037742325435,18.7614574256922,"LumA","Primary solid Tumor",-2.3426060122916,19.914238914431,19.8828792018685,19.1436595437882,19.1841434430494,19.6232155347945,19.6344395013136
"TCGA-E9-A1ND-11A-43R-A144-07",19.8573148689069,21.5344133523865,20.3107490776203,19.1191287896368,NA,"Solid Tissue Normal",-1.50520278835616,18.8434488398436,19.4207463200687,19.1854656064734,18.9866640342887,19.0397068298189,19.0921815690981
"TCGA-AO-A128-01A-11R-A10J-07",16.423658159789,20.7079559769337,19.9976567683512,17.8064666961163,"Basal","Primary solid Tumor",-0.950895526939295,19.5380076106157,20.0704441512741,18.9135104661614,19.3119970356293,19.8124565941023,20.0572920189817
"TCGA-B6-A0WX-01A-11R-A109-07",17.3263547078527,20.6910045068871,21.5543819355343,17.9624453037602,"Basal","Primary solid Tumor",-0.860636552791437,18.9384288571474,19.6356758219136,18.8523073745108,18.9947091584814,19.1940245391342,19.4522375303795
"TCGA-C8-A12Q-01A-11R-A115-07",15.4049658618543,20.2273359273015,20.2042048638199,17.3247043565802,"Her2","Primary solid Tumor",-2.13220061664741,19.2884546063275,19.3411308080576,19.0904158158483,19.0635236050684,19.1707388761254,19.186980660057
"TCGA-C8-A131-01A-11R-A115-07",16.1970456534945,21.2521975567996,21.1913424888689,18.6518236444379,"Basal","Primary solid Tumor",-1.8636513498144,19.344072496229,19.892585204645,19.4227092711248,19.3763473097867,19.5316428790127,19.8390851511292
"TCGA-E9-A22B-01A-11R-A157-07",17.158050152021,20.8456933084563,21.5368267892166,18.8345326913788,"LumA","Primary solid Tumor",-2.1379597634743,19.5934247980398,20.1621876000037,19.0214992918286,19.3304843326235,19.6359712904864,19.8268492674907
"TCGA-BH-A0BA-11A-22R-A19E-07",20.1537854118882,21.2623299516977,20.6081093077293,17.7771298758245,NA,"Solid Tissue Normal",-1.73424888355067,18.725522998298,19.3362628876298,18.8335088157075,18.770049552439,18.8829310774863,18.875117968447
"TCGA-AC-A2FM-01A-11R-A19W-07",16.9296336736819,20.008958342006,21.6475120272661,18.5730957430596,"LumA","Primary solid Tumor",-3.2133416019666,19.9608905189132,19.724027194359,18.7426124514532,18.65724456254,18.8203316633327,19.002053901508
"TCGA-E2-A14T-01A-11R-A115-07",16.5050701744614,19.7856888725728,21.8271064340573,18.1933385861832,"LumA","Primary solid Tumor",-2.71848321779603,19.5125860238086,19.5772390126914,18.8078014928291,18.8364548315737,19.0221069925419,19.1063868901367
"TCGA-A2-A25F-01A-11R-A169-07",17.4431480359851,20.7968872902631,18.3883642219193,17.9094732856054,"Basal","Primary solid Tumor",0.0253653962368503,18.9594922399867,19.4963396376163,19.1403697599192,19.0308165404096,19.2009130849882,19.2535736993336
"TCGA-AN-A0FY-01A-11R-A034-07",15.400532726641,19.9295807149818,20.9540627332893,17.7561223923365,"LumB","Primary solid Tumor",-1.88420799048119,19.1003605891797,19.3810415933353,18.8290780138627,18.9968619540909,19.0710295538251,19.1464795731752
"TCGA-XX-A89A-01A-11R-A36F-07",18.7908578609682,20.2813334196463,20.1821023172575,18.2678465223879,"LumA","Primary solid Tumor",-1.73349600001614,18.9233369799537,19.3214588043492,18.8291587179411,18.9124211683861,19.0147406247627,19.1094751425752
"TCGA-BH-A18M-11A-33R-A12D-07",20.0215387209504,21.3929284297054,20.3175457278924,17.9410843510599,NA,"Solid Tissue Normal",-1.61556717855443,18.6463542002086,19.2342749614626,18.8900497170338,18.6989442841523,18.8035878323074,18.8945947166825
"TCGA-LL-A5YP-01A-21R-A28M-07",17.1577959388106,21.6195142136432,20.9535716337586,18.3569589475166,"Basal","Primary solid Tumor",-0.610630746511909,19.3279752442036,19.6403259392678,19.3142275008989,19.534672048658,19.5943935452584,19.5645973656226
"TCGA-LL-A7T0-01A-31R-A352-07",13.3770391112615,18.9494547289188,22.2306213565097,19.4176963043197,"LumB","Primary solid Tumor",-3.35860237702204,19.4863184929267,19.6763188763884,18.9799212959411,18.9166147618761,18.9853290481277,19.1084811629788
"TCGA-D8-A27E-01A-11R-A16F-07",11.246602930736,22.9468723782855,21.1244908607065,17.6993114794808,"LumA","Primary solid Tumor",-2.5158019871056,19.0044457500292,19.6918600866832,18.9294159076177,18.9529193612509,19.1838315098232,19.1813492953015
"TCGA-A8-A08X-01A-21R-A00Z-07",16.8017733155308,20.1677011564124,20.9957924454329,17.5760744237801,"Her2","Primary solid Tumor",-1.70926803528296,19.324030174519,19.7323239392381,18.7306808594272,19.2853028479772,19.5776771817209,19.6124878475528
"TCGA-A7-A26J-01B-02R-A277-07",12.8723692255379,19.4164354948359,19.1526059966466,16.7209565295063,"LumA","Primary solid Tumor",-2.17331403285948,18.0132360236104,18.4081199691665,18.701144690775,17.9015018963282,17.9539790760518,18.0696037118991
"TCGA-C8-A130-01A-31R-A115-07",16.0725462041004,19.9276022077312,21.591241900602,18.0598026003504,"LumB","Primary solid Tumor",-2.27169758043926,19.0456064759158,19.5330764536464,19.319613976296,18.8334381746192,19.1299422255774,19.2066123793505
"TCGA-AC-A5XU-01A-11R-A28M-07",15.9536001021516,19.7724428121822,21.6961262210203,18.7844170955239,"LumA","Primary solid Tumor",-1.21685564450464,19.5325752168325,19.8658121939038,19.1588066734414,18.8963283434672,18.9921528940261,19.0749202000685
"TCGA-3C-AAAU-01A-11R-A41B-07",14.6981709015396,20.6725044207582,20.8874799211898,17.6833246194259,"LumA","Primary solid Tumor",-2.10750797563045,18.9138003479193,19.6353097235565,18.5834552737861,18.8290155514254,19.0894869106904,19.3386231898356
"TCGA-A8-A06U-01A-11R-A00Z-07",15.5066778236652,20.7153450127549,21.9693204924452,18.8699837608339,"LumA","Primary solid Tumor",-2.72364657876068,19.2986458491543,19.750493458923,19.0182696722403,19.0907050458963,19.3600202676186,19.4704824052093
"TCGA-AC-A3QP-01A-11R-A22U-07",14.6305376059515,20.8747021409791,20.9405470706405,19.3135655195497,"LumA","Primary solid Tumor",-2.44404528709928,18.922101690765,19.8348360058405,18.8334154993736,18.925959963546,19.043047409676,19.1585868541884
"TCGA-BH-A6R9-01A-21R-A32P-07",12.6897796876659,21.4932798444482,19.407864408029,18.434308980904,"Normal","Primary solid Tumor",-0.264648871061407,19.2256848019283,19.6675216665737,19.559138904065,19.2743929359828,19.4622016879057,19.5309536391816
"TCGA-A2-A0YL-01A-21R-A109-07",14.0414328917667,20.905869044547,20.3874313216012,17.7325165823871,"LumA","Primary solid Tumor",-1.81702873134971,18.7039333446709,19.3945117691832,18.9122613512185,18.643662647729,18.7358628556068,18.798449128278
